vin (1-10),county,city,state,postal code,model year,make,model,electric vehicle type,clean alternative fuel vehicle (cafv) eligibility,electric range,legislative district,dol vehicle id,vehicle location,electric utility,2020 census tract
5YJSA1E2XJ,Pierce,Enumclaw,WA,98022,2018,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,249,31.0,252435018,POINT (-121.99136 47.20433),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53053070100
2C4RC1L74M,King,Seattle,WA,98126,2021,CHRYSLER,PACIFICA,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,32,34.0,259160982,POINT (-122.36893 47.54701),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033009801
1FMCU0LZ1N,Lewis,Rochester,WA,98579,2022,FORD,ESCAPE,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,38,20.0,202901107,POINT (-123.08743 46.82175),BONNEVILLE POWER ADMINISTRATION||CITY OF TACOMA - (WA)||PUD NO 1 OF LEWIS COUNTY,53041970100
KNDPZDDH4R,King,Newcastle,WA,98056,2024,KIA,SPORTAGE,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,34,41.0,268405133,POINT (-122.18839 47.51197),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033024703
WP1AE2AY8K,Spokane,Spokane,WA,99223,2019,PORSCHE,CAYENNE,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,13,6.0,223941812,POINT (-117.36043 47.63396),BONNEVILLE POWER ADMINISTRATION||AVISTA CORP||INLAND POWER & LIGHT COMPANY,53063005000
WBY1Z4C55E,King,Seattle,WA,98115,2014,BMW,I3,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,72,43.0,198334923,POINT (-122.31676 47.68156),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033004401
5YJXCAE46J,King,Sammamish,WA,98075,2018,TESLA,MODEL X,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,238,41.0,251319505,POINT (-122.03539 47.61344),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033032216
KNDRJDJH9S,King,Kent,WA,98031,2025,KIA,SORENTO,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,30,33.0,280365809,POINT (-122.17743 47.41185),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033029305
1FADP5FU1H,Clark,Vancouver,WA,98664,2017,FORD,C-MAX,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,20,49.0,289402872,POINT (-122.59219 45.62158),BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA),53011041208
1FADP5FU8H,King,Enumclaw,WA,98022,2017,FORD,C-MAX,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,20,31.0,348348598,POINT (-121.99136 47.20433),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033031400
JHMZC5F36J,Snohomish,Lynnwood,WA,98036,2018,HONDA,CLARITY,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,47,32.0,476619139,POINT (-122.29245 47.82557),PUGET SOUND ENERGY INC,53061051402
WBY7Z8C55J,King,Seattle,WA,98144,2018,BMW,I3,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,97,37.0,226126561,POINT (-122.30866 47.57874),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033009500
5YJ3E1EB2J,Spokane,Chattaroy,WA,99003,2018,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,215,7.0,280913741,POINT (-117.35237 47.89594),BONNEVILLE POWER ADMINISTRATION||INLAND POWER & LIGHT COMPANY,53063010305
W1NKM5GB2S,Whatcom,Bellingham,WA,98225,2025,MERCEDES-BENZ,GLC-CLASS,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,54,40.0,281704307,POINT (-122.47091 48.75256),PUGET SOUND ENERGY INC||PUD NO 1 OF WHATCOM COUNTY,53073001102
1G1FW6S04H,Thurston,Olympia,WA,98502,2017,CHEVROLET,BOLT EV,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,238,35.0,133876004,POINT (-122.92333 47.03779),PUGET SOUND ENERGY INC,53067011902
YV4H60PEXS,King,Redmond,WA,98052,2025,VOLVO,XC90,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,32,48.0,284685817,POINT (-122.13158 47.67858),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033022802
5YJ3E1EA6L,Pierce,Bonney Lake,WA,98391,2020,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,266,31.0,112729746,POINT (-122.17144 47.19175),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53053070312
1C4RJYB63R,Kitsap,Port Orchard,WA,98366,2024,JEEP,GRAND CHEROKEE,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,25,26.0,263225665,POINT (-122.63847 47.54103),PUGET SOUND ENERGY INC,53035092300
1C4RJYB61R,Clark,Battle Ground,WA,98604,2024,JEEP,GRAND CHEROKEE,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,25,17.0,279303083,POINT (-122.5331 45.78092),BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA),53011040408
KNDPZDAH7P,Snohomish,Everett,WA,98204,2023,KIA,SPORTAGE,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,34,21.0,252717979,POINT (-122.27557 47.88936),PUGET SOUND ENERGY INC,53061041808
1FADP5CU8E,King,Kirkland,WA,98034,2014,FORD,C-MAX,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,19,45.0,177785387,POINT (-122.22901 47.72201),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033021903
5YJ3E1EA2L,Pierce,Tacoma,WA,98406,2020,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,266,27.0,3226947,POINT (-122.52082 47.26887),BONNEVILLE POWER ADMINISTRATION||CITY OF TACOMA - (WA)||PENINSULA LIGHT COMPANY,53053060800
5UXKT0C5XJ,King,Seattle,WA,98178,2018,BMW,X5,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,13,37.0,475699717,POINT (-122.25031 47.49481),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033011902
1G1FY6S06L,Whatcom,Bellingham,WA,98225,2020,CHEVROLET,BOLT EV,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,259,42.0,125881115,POINT (-122.47091 48.75256),PUGET SOUND ENERGY INC||PUD NO 1 OF WHATCOM COUNTY,53073000402
WP0AB2Y18L,Whitman,Pullman,WA,99163,2020,PORSCHE,TAYCAN,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,203,9.0,124229976,POINT (-117.18147 46.73015),AVISTA CORP,53075000300
KL8CL6S04F,King,Bellevue,WA,98004,2015,CHEVROLET,SPARK,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,82,41.0,207391999,POINT (-122.1872 47.61001),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033023807
YV4H60DL2R,King,Seattle,WA,98112,2024,VOLVO,XC60,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,35,43.0,261624016,POINT (-122.30207 47.64085),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033006400
1N4AZ1CP5K,King,Seattle,WA,98178,2019,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,150,37.0,202117618,POINT (-122.25031 47.49481),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033011902
5YJXCBE2XJ,Thurston,Yelm,WA,98597,2018,TESLA,MODEL X,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,238,2.0,177938778,POINT (-122.60735 46.94239),PUGET SOUND ENERGY INC,53067012412
KNDCC3LD2N,Grays Harbor,Aberdeen,WA,98520,2022,KIA,NIRO,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,26,19.0,179401869,POINT (-123.81619 46.97606),BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF GRAYS HARBOR COUNTY,53027001100
JTMEB3FV4S,San Juan,Eastsound,WA,98245,2025,TOYOTA,RAV4 PRIME (PHEV),Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,42,40.0,287043312,POINT (-122.91109 48.69389),BONNEVILLE POWER ADMINISTRATION||ORCAS POWER & LIGHT COOP,53055960102
YV4BR0DK6M,Kitsap,Seabeck,WA,98380,2021,VOLVO,XC60,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,18,35.0,265152415,POINT (-122.81585 47.64509),PUGET SOUND ENERGY INC,53035091301
5YJ3E1EB0J,Benton,Kennewick,WA,99337,2018,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,215,8.0,282801144,POINT (-119.14432 46.18741),BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF BENTON COUNTY,53005011506
WA1F2AFY0N,Clark,Camas,WA,98607,2022,AUDI,Q5,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,23,18.0,211900825,POINT (-122.40199 45.58694),BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA),53011040605
1G1RB6S53H,King,Kirkland,WA,98033,2017,CHEVROLET,VOLT,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,53,48.0,280864440,POINT (-122.2066 47.67887),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033022702
1N4BZ0CP2G,King,Seattle,WA,98112,2016,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,84,43.0,146519950,POINT (-122.30207 47.64085),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033006400
KNDPYDDH6S,King,Seattle,WA,98101,2025,KIA,SPORTAGE,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,34,43.0,282019776,POINT (-122.34223 47.61085),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033008300
3FA6P0SU3G,King,Kent,WA,98030,2016,FORD,FUSION,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,19,47.0,104508008,POINT (-122.19975 47.37483),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033029603
5UXKT0C52G,King,Seattle,WA,98117,2016,BMW,X5,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,14,36.0,1550391,POINT (-122.38418 47.70044),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033003100
YV4H60DL2N,Pierce,Tacoma,WA,98407,2022,VOLVO,XC60,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,35,27.0,202790339,POINT (-122.54304 47.31803),BONNEVILLE POWER ADMINISTRATION||CITY OF TACOMA - (WA)||PENINSULA LIGHT COMPANY,53053060500
5YJ3E1EB9J,Benton,Richland,WA,99352,2018,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,215,8.0,304974652,POINT (-119.27372 46.27391),BONNEVILLE POWER ADMINISTRATION||CITY OF RICHLAND - (WA),53005010811
5YJ3E1EB4J,Snohomish,Lynnwood,WA,98087,2018,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,215,21.0,341100714,POINT (-122.27981 47.85727),PUGET SOUND ENERGY INC,53061041816
JHMZC5F31J,Snohomish,Lake Stevens,WA,98258,2018,HONDA,CLARITY,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,47,39.0,475170153,POINT (-122.06402 48.01497),PUGET SOUND ENERGY INC,53061053603
JTDKN3DP3C,Snohomish,Everett,WA,98208,2012,TOYOTA,PRIUS,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,6,44.0,138393419,POINT (-122.18637 47.89251),PUGET SOUND ENERGY INC,53061052121
5YJSA1E26G,King,Seattle,WA,98199,2016,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,210,36.0,348029797,POINT (-122.40092 47.65908),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033005600
JTDKARFP9J,King,Maple Valley,WA,98038,2018,TOYOTA,PRIUS PRIME (PHEV),Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,25,5.0,237909087,POINT (-122.04526 47.39394),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033032008
5YJ3E1EA1J,King,Kirkland,WA,98034,2018,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,215,1.0,117023581,POINT (-122.22901 47.72201),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033022300
WBY1Z4C54F,King,Seattle,WA,98125,2015,BMW,I3,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,72,46.0,119905845,POINT (-122.30253 47.72656),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000601
ZACPDFCW1R,King,Tukwila,WA,98188,2024,DODGE,HORNET,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,32,11.0,262711039,POINT (-122.27979 47.44952),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033028200
5YJ3E1EA0J,Pierce,Puyallup,WA,98374,2018,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,215,25.0,268083784,POINT (-122.27504 47.13926),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53053071207
1FMCU0E18S,Grays Harbor,Ocean Shores,WA,98569,2025,FORD,ESCAPE,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,37,24.0,285508254,POINT (-124.16408 47.01156),BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF GRAYS HARBOR COUNTY,53027000201
YV4BC0PLXG,King,Redmond,WA,98052,2016,VOLVO,XC90,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,13,45.0,137571346,POINT (-122.13158 47.67858),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033032324
JA4T5WA90S,King,Bellevue,WA,98007,2025,MITSUBISHI,OUTLANDER,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,38,48.0,288573365,POINT (-122.12056 47.61334),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033023201
5YJSA1E21J,King,Kirkland,WA,98034,2018,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,249,1.0,342260698,POINT (-122.22901 47.72201),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033022205
5YJ3E1EB1K,Benton,Richland,WA,99352,2019,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,220,8.0,287633818,POINT (-119.27372 46.27391),BONNEVILLE POWER ADMINISTRATION||CITY OF RICHLAND - (WA),53005010600
5YJXCAE25J,King,Shoreline,WA,98177,2018,TESLA,MODEL X,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,238,32.0,473997142,POINT (-122.37238 47.74068),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033020100
ZACPDFCW9R,King,Tukwila,WA,98188,2024,DODGE,HORNET,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,32,11.0,260782749,POINT (-122.27979 47.44952),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033028200
5UXTS1C08M,King,Seattle,WA,98177,2021,BMW,X3,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,17,36.0,157702786,POINT (-122.37238 47.74068),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033001600
JTDKN3DP6C,Whatcom,Bellingham,WA,98226,2012,TOYOTA,PRIUS,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,6,42.0,8890612,POINT (-122.49756 48.7999),PUGET SOUND ENERGY INC||PUD NO 1 OF WHATCOM COUNTY,53073000102
5UX43EU01S,Walla Walla,Walla Walla,WA,99362,2025,BMW,X5,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,40,16.0,280224591,POINT (-118.34261 46.07068),PACIFICORP,53071920902
JTMAB3FV8N,Snohomish,Mountlake Terrace,WA,98043,2022,TOYOTA,RAV4 PRIME (PHEV),Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,42,1.0,258462228,POINT (-122.31111 47.78803),PUGET SOUND ENERGY INC,53061051200
5YJSA1E28H,King,Seattle,WA,98126,2017,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,210,34.0,287329290,POINT (-122.36893 47.54701),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033012000
JHMZC5F18J,Clark,Vancouver,WA,98685,2018,HONDA,CLARITY,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,47,18.0,476999176,POINT (-122.70303 45.70954),BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA),53011040910
1C4JJXR68M,Kitsap,Poulsbo,WA,98370,2021,JEEP,WRANGLER,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,21,23.0,175314821,POINT (-122.64681 47.73689),PUGET SOUND ENERGY INC,53035090501
1G1FX6S03H,Kitsap,Bainbridge Island,WA,98110,2017,CHEVROLET,BOLT EV,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,238,23.0,109937124,POINT (-122.521 47.62732),PUGET SOUND ENERGY INC,53035090800
1G1RD6E46F,Grant,Moses Lake,WA,98837,2015,CHEVROLET,VOLT,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,38,13.0,273669441,POINT (-119.2771 47.13196),PUD NO 2 OF GRANT COUNTY,53025010904
5YJ3E1EB8J,King,Bellevue,WA,98004,2018,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,215,48.0,474734501,POINT (-122.1872 47.61001),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033024001
5YJ3E1EB6K,Clark,Vancouver,WA,98686,2019,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,220,49.0,286781582,POINT (-122.62731 45.71668),BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA),53011040803
5YJ3E1EB2K,King,Bellevue,WA,98004,2019,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,220,41.0,175400515,POINT (-122.1872 47.61001),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033023902
JTJKKCFZ5S,Spokane,Spokane Valley,WA,99206,2025,LEXUS,NX,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,37,4.0,267050423,POINT (-117.24781 47.63516),BONNEVILLE POWER ADMINISTRATION||VERA IRRIGATION DISTRICT #15,53063011900
JTMAB3FV5P,Pierce,Bonney Lake,WA,98391,2023,TOYOTA,RAV4 PRIME (PHEV),Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,42,31.0,251568089,POINT (-122.17144 47.19175),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53053070208
5UXTS1C02M,King,Mercer Island,WA,98040,2021,BMW,X3,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,17,41.0,277006110,POINT (-122.21238 47.57816),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033024301
1N4BZ0CP8G,King,Issaquah,WA,98029,2016,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,84,5.0,2800395,POINT (-122.01656 47.57118),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033032220
1C4RJYE67R,Snohomish,Bothell,WA,98021,2024,JEEP,GRAND CHEROKEE,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,25,1.0,260389454,POINT (-122.18384 47.8031),PUGET SOUND ENERGY INC,53061051938
1N4AZ0CP7F,Thurston,Tumwater,WA,98512,2015,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,84,22.0,210504304,POINT (-123.04078 46.94792),PUGET SOUND ENERGY INC,53067010910
WBY1Z4C58E,King,Seattle,WA,98112,2014,BMW,I3,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,72,43.0,167240517,POINT (-122.30207 47.64085),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033006400
KNDRMDLH7R,King,Sammamish,WA,98074,2024,KIA,SORENTO,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,32,45.0,261569710,POINT (-122.02054 47.60326),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033032216
WBAJA9C52J,King,Renton,WA,98055,2018,BMW,530E,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,16,11.0,281399772,POINT (-122.19488 47.44035),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033025805
5YJ3E1EA4J,Snohomish,Lynnwood,WA,98087,2018,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,215,21.0,282176023,POINT (-122.27981 47.85727),PUGET SOUND ENERGY INC,53061041901
5YJ3E1EA4J,King,Bellevue,WA,98005,2018,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,215,48.0,201950850,POINT (-122.1621 47.64441),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033022805
5YJSA1E22G,Snohomish,Bothell,WA,98012,2016,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,210,1.0,3765555,POINT (-122.20105 47.84423),PUGET SOUND ENERGY INC,53061051935
YV4H60RM8T,King,Seattle,WA,98102,2026,VOLVO,XC60,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,35,43.0,287081273,POINT (-122.32427 47.63433),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033006500
5YJYGDEE9L,King,Kent,WA,98030,2020,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,291,47.0,111773245,POINT (-122.19975 47.37483),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033029506
WP1AE2A28H,King,Seattle,WA,98117,2017,PORSCHE,CAYENNE,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,14,36.0,121506549,POINT (-122.38418 47.70044),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033001500
ZACPDFCW4R,King,Tukwila,WA,98188,2024,DODGE,HORNET,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,32,11.0,262282933,POINT (-122.27979 47.44952),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033028200
1N4AZ1CP4J,Thurston,Olympia,WA,98501,2018,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,151,22.0,475054821,POINT (-122.89165 47.03954),PUGET SOUND ENERGY INC,53067011200
1G1RB6S5XH,King,Bellevue,WA,98008,2017,CHEVROLET,VOLT,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,53,48.0,201348850,POINT (-122.11867 47.63131),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033022901
JTMAB3FV4M,Kitsap,Poulsbo,WA,98370,2021,TOYOTA,RAV4 PRIME (PHEV),Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,42,23.0,171325759,POINT (-122.64681 47.73689),PUGET SOUND ENERGY INC,53035940100
ZACPDFCW8R,King,Tukwila,WA,98188,2024,DODGE,HORNET,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,32,11.0,260516819,POINT (-122.27979 47.44952),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033028200
5YJXCBE20G,Pierce,Gig Harbor,WA,98332,2016,TESLA,MODEL X,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,200,26.0,110437827,POINT (-122.58964 47.34235),BONNEVILLE POWER ADMINISTRATION||CITY OF TACOMA - (WA)||PENINSULA LIGHT COMPANY,53053072509
1C4RJYE67N,King,Bellevue,WA,98004,2022,JEEP,GRAND CHEROKEE,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,25,41.0,273891789,POINT (-122.1872 47.61001),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033023801
5YJYGDEE5L,King,Bellevue,WA,98004,2020,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,291,48.0,114986196,POINT (-122.1872 47.61001),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033024001
5YJ3E1EB2K,King,Normandy Park,WA,98166,2019,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,220,33.0,124525348,POINT (-122.33942 47.46864),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033028600
1N4BZ1CP2K,King,Seattle,WA,98146,2019,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,150,34.0,2014176,POINT (-122.36322 47.49736),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033012000
WDDVP9AB5G,Kitsap,Bainbridge Island,WA,98110,2016,MERCEDES-BENZ,B-CLASS,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,87,23.0,2079920,POINT (-122.521 47.62732),PUGET SOUND ENERGY INC,53035090700
5YJXCAE24K,Snohomish,Bothell,WA,98021,2019,TESLA,MODEL X,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,289,1.0,476492201,POINT (-122.18384 47.8031),PUGET SOUND ENERGY INC,53061051917
KNDPYDDH3R,Pierce,Eatonville,WA,98328,2024,KIA,SPORTAGE,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,34,2.0,272232817,POINT (-122.26832 46.86733),BONNEVILLE POWER ADMINISTRATION||TOWN OF EATONVILLE - (WA)|CITY OF TACOMA - (WA),53053073200
